id,brightness,noisy_brightness,noisy_sigma,psnr,residual_mean,residual_std,trimmed_std,outlier_fraction,residual_corr_h,residual_corr_v,row_bias_std,col_bias_std,noisy_black_fraction,noisy_white_fraction
054,0.46701785922050476,0.47005495429039,0.03682279959321022,22.962390899658203,0.0030370824970304966,0.07103689014911652,0.060751188546419144,0.001685514614385289,0.018222713842988014,0.02403474971652031,0.00828416459262371,0.00913486909121275,0.00923990592759589,0.007085854759753318
055,0.3274022042751312,0.321152001619339,0.06104832515120506,19.13983917236328,-0.006250208709388971,0.110232874751091,0.07169787585735321,0.03423055040875251,0.0814654678106308,0.08175359666347504,0.01829119212925434,0.013251782394945621,0.0703595865925527,0.015641210528077206
056,0.48756399750709534,0.4860628545284271,0.06492438912391663,19.002166748046875,-0.0015011318027973175,0.11216383427381516,0.07499126344919205,0.030506597542312806,0.01848715916275978,0.0180000402033329,0.009959441609680653,0.009435915388166904,0.006562554193554276,0.008153753008217645
057,0.22059817612171173,0.22977732121944427,0.062017351388931274,18.528554916381836,0.009179111570119858,0.11810396611690521,0.07418413460254669,0.042691590377354476,0.043654680252075195,0.05067319795489311,0.012560867704451084,0.01433588843792677,0.09029672967570578,0.005333406352016989
058,0.3601923882961273,0.3912184238433838,0.07558365166187286,17.088603973388672,0.03102601319551468,0.1363343894481659,0.07583100348711014,0.07976986944867852,0.053157757967710495,0.047953180968761444,0.013288849964737892,0.013312205672264099,0.019349951168755306,0.0258546989044155
059,0.3673497438430786,0.3650449812412262,0.03100867196917534,25.008895874023438,-0.002304747933521867,0.056129276752471924,0.05164593085646629,0.0006449983722918435,0.03995409980416298,0.03887464478611946,0.008784293197095394,0.00842435471713543,0.0019349951168755304,0.0048679122437120265
060,0.44146448373794556,0.4426092505455017,0.0358537882566452,23.423606872558594,0.0011447431752458215,0.06741507351398468,0.058722123503685,0.0013721427636963276,0.022853052243590355,0.0213650930672884,0.007141241803765297,0.006696114782243967,0.00730795325587268,0.009915328751410935
061,0.5655012130737305,0.5685495734214783,0.08042869716882706,18.3000431060791,0.003048388985916972,0.12157979607582092,0.0770871490240097,0.04358606925213656,0.02370711788535118,0.01710333302617073,0.011580574326217175,0.008628835901618004,0.0030850393844524967,0.035779154991283396
062,0.5434232354164124,0.5426374077796936,0.09496401250362396,16.359535217285156,-0.0007858478929847479,0.152060866355896,0.07893895357847214,0.10410943066723864,0.051439426839351654,0.050252705812454224,0.013783679343760014,0.012819906696677208,0.017484932290383136,0.06331328361977955
063,0.4941304624080658,0.48144128918647766,0.06201736629009247,17.750736236572266,-0.01268916204571724,0.12893477082252502,0.0711769089102745,0.06724108031142469,0.1924961805343628,0.19191700220108032,0.016558516770601273,0.023583244532346725,0.04014810623001494,0.0636722921477533
064,0.40683290362358093,0.4016623795032501,0.05911027267575264,19.152362823486328,-0.005170532502233982,0.11012952029705048,0.07312566041946411,0.02938697772625904,0.02487255446612835,0.0270506851375103,0.01099794078618288,0.012367756105959415,0.02750674662212527,0.007067600088839399
065,0.33620384335517883,0.33613261580467224,0.05620323121547699,18.14604949951172,-7.12536639184691e-05,0.12379339337348938,0.07191073149442673,0.0552203795146083,0.07680743932723999,0.07732662558555603,0.014557317830622196,0.015741515904664993,0.10465707079465625,0.03365857072011634
066,0.39875128865242004,0.39776352047920227,0.052327144891023636,20.261232376098633,-0.0009877750417217612,0.09703218936920166,0.07062748819589615,0.015041848833070161,0.025088438764214516,0.024699661880731583,0.0107437614351511,0.010399073362350464,0.014920151026977361,0.004950058262824667
